Minute,T_Out,Heater_Status,T_Indoor_True,T_Sensor_Noisy
491,16.710000000000001,0,21.563700000000001,22.439100000000000
492,16.969999999999999,0,21.559999999999999,22.547300000000000
493,16.770000000000000,0,21.556200000000000,22.603899999999999
494,16.789999999999999,0,21.552399999999999,22.750800000000002
495,16.960000000000001,0,21.548800000000000,22.519500000000001
496,16.930000000000000,0,21.545100000000001,22.585999999999999
497,16.890000000000001,0,21.541399999999999,22.826599999999999
498,17.140000000000001,0,21.537800000000001,22.855200000000000
499,17.070000000000000,0,21.534300000000002,22.707699999999999
500,17.100000000000001,0,21.530700000000000,23.157000000000000
501,17.210000000000001,0,21.527300000000000,23.135300000000001
502,17.030000000000001,0,21.523700000000002,23.121900000000000
503,17.160000000000000,0,21.520199999999999,23.154100000000000
504,17.070000000000000,0,21.516700000000000,23.193500000000000
505,17.190000000000001,0,21.513200000000001,23.200099999999999
506,17.129999999999999,0,21.509699999999999,23.097999999999999
507,17.320000000000000,0,21.506399999999999,23.291399999999999
508,17.160000000000000,0,21.502900000000000,23.591100000000001
509,17.270000000000000,0,21.499600000000001,23.779100000000000
510,17.260000000000002,0,21.496200000000002,23.901900000000001
511,17.300000000000001,0,21.492799999999999,23.696300000000001
512,17.390000000000001,0,21.489500000000000,23.513900000000000
513,17.359999999999999,0,21.486300000000000,23.765200000000000
514,17.199999999999999,0,21.482800000000001,23.828499999999998
515,17.390000000000001,0,21.479600000000001,23.777999999999999
516,17.410000000000000,0,21.476299999999998,23.666000000000000
517,17.559999999999999,0,21.473199999999999,23.666000000000000
518,17.5,0,21.469999999999999,23.694900000000001
519,17.440000000000001,0,21.466799999999999,23.609500000000001
520,17.550000000000001,0,21.463699999999999,23.670700000000000
521,17.590000000000000,0,21.460599999999999,23.494000000000000
522,17.489999999999998,0,21.457400000000000,23.625200000000000
523,17.710000000000001,0,21.454400000000000,23.733100000000000
524,17.719999999999999,0,21.451499999999999,23.895199999999999
525,17.899999999999999,0,21.448599999999999,23.922799999999999
526,17.75,0,21.445699999999999,23.860499999999998
527,17.670000000000002,0,21.442699999999999,23.910000000000000
528,17.680000000000000,0,21.439699999999998,23.976700000000001
529,17.760000000000002,0,21.436699999999998,24.081700000000001
530,17.760000000000002,0,21.433800000000002,24.273900000000001
531,17.820000000000000,0,21.430900000000001,24.087000000000000
532,17.989999999999998,0,21.428200000000000,24.234900000000000
533,18.0,0,21.425500000000000,24.221200000000000
534,18.0,0,21.422699999999999,24.347000000000001
535,17.870000000000001,0,21.419899999999998,24.407399999999999
536,18.160000000000000,0,21.417300000000001,24.536700000000000
537,17.879999999999999,0,21.414500000000000,24.416899999999998
538,17.899999999999999,0,21.411700000000000,24.299700000000001
539,18.180000000000000,0,21.409099999999999,24.174600000000002
540,18.039999999999999,0,21.406400000000001,24.076599999999999
541,18.059999999999999,0,21.403700000000001,23.854800000000001
542,17.980000000000000,0,21.401000000000000,23.718100000000000
543,17.920000000000002,0,21.398199999999999,23.782200000000000
544,18.140000000000001,0,21.395600000000002,23.787099999999999
545,18.039999999999999,0,21.393000000000001,23.718000000000000
546,18.160000000000000,0,21.390400000000000,23.826699999999999
547,18.230000000000000,0,21.387899999999998,23.735099999999999
548,18.059999999999999,0,21.385200000000001,23.702400000000001
549,18.180000000000000,0,21.382600000000000,23.652799999999999
550,18.260000000000002,0,21.380099999999999,23.421700000000001
551,17.949999999999999,0,21.377400000000002,23.243500000000001
552,18.160000000000000,0,21.374800000000000,23.198300000000000
553,18.260000000000002,0,21.372399999999999,23.009200000000000
554,18.300000000000001,0,21.369900000000001,22.909600000000001
555,18.120000000000001,0,21.367300000000000,22.806899999999999
556,18.190000000000001,0,21.364799999999999,22.755299999999998
557,18.180000000000000,0,21.362300000000001,22.927199999999999
558,18.190000000000001,0,21.359700000000000,22.991399999999999
559,18.260000000000002,0,21.357199999999999,23.004100000000001
560,18.170000000000002,0,21.354700000000001,23.119800000000001
561,18.270000000000000,0,21.352200000000000,22.988900000000001
562,18.190000000000001,0,21.349699999999999,23.001700000000000
563,18.210000000000001,0,21.347200000000001,23.006599999999999
564,18.180000000000000,0,21.344700000000000,23.040099999999999
565,18.399999999999999,0,21.342300000000002,23.019500000000001
566,18.289999999999999,0,21.339900000000000,23.019500000000001
567,18.050000000000001,0,21.337299999999999,23.029699999999998
568,18.25,0,21.334800000000001,22.890100000000000
569,18.289999999999999,0,21.332400000000000,22.701300000000000
570,18.340000000000000,0,21.329999999999998,22.531900000000000
571,18.149999999999999,0,21.327500000000001,22.657000000000000
572,18.210000000000001,0,21.324999999999999,22.758099999999999
573,18.109999999999999,0,21.322399999999998,22.480499999999999
574,18.390000000000001,0,21.320100000000000,22.466200000000001
575,18.300000000000001,0,21.317699999999999,22.445300000000000
576,18.210000000000001,0,21.315200000000001,22.207000000000001
577,18.359999999999999,0,21.312799999999999,22.221800000000002
578,18.199999999999999,0,21.310300000000002,21.873000000000001
579,18.440000000000001,0,21.308000000000000,21.872800000000002
580,18.340000000000000,0,21.305700000000002,21.794699999999999
581,18.190000000000001,0,21.303200000000000,21.801400000000001
582,18.230000000000000,0,21.300699999999999,22.026000000000000
583,18.239999999999998,0,21.298300000000001,21.994700000000002
584,18.440000000000001,0,21.295999999999999,21.944800000000001
585,18.270000000000000,0,21.293600000000001,22.184799999999999
586,18.420000000000002,0,21.291300000000000,21.988199999999999
587,18.399999999999999,0,21.289000000000001,21.907100000000000
588,18.489999999999998,0,21.286799999999999,21.937200000000001
589,18.370000000000001,0,21.284500000000001,21.911999999999999
590,18.5,0,21.282200000000000,21.709499999999998
591,18.440000000000001,0,21.280000000000001,21.438400000000001
592,18.510000000000002,0,21.277799999999999,21.361799999999999
593,18.25,0,21.275300000000001,21.452400000000001
594,18.379999999999999,0,21.273000000000000,21.466799999999999
595,18.350000000000001,0,21.270700000000001,21.474799999999998
596,18.520000000000000,0,21.268500000000000,21.353400000000001
597,18.350000000000001,0,21.266200000000001,21.281700000000001
598,18.510000000000002,0,21.263999999999999,21.312600000000000
599,18.449999999999999,0,21.261700000000001,21.182600000000001
600,18.210000000000001,0,21.259300000000000,21.185700000000001
601,18.289999999999999,0,21.256900000000002,21.147500000000001
602,18.210000000000001,0,21.254500000000000,20.886600000000001
603,18.430000000000000,0,21.252199999999998,20.887000000000000
604,18.559999999999999,0,21.250100000000000,20.991800000000001
605,18.480000000000000,0,21.247900000000001,20.934799999999999
606,18.5,0,21.245699999999999,21.131100000000000
607,18.489999999999998,0,21.243500000000001,21.109400000000001
608,18.680000000000000,0,21.241499999999998,21.393000000000001
609,18.359999999999999,0,21.239200000000000,21.371600000000001
610,18.399999999999999,0,21.236899999999999,21.361499999999999
611,18.550000000000001,0,21.234700000000000,21.321500000000000
612,18.440000000000001,0,21.232500000000002,21.501500000000000
613,18.579999999999998,0,21.230399999999999,21.575600000000001
614,18.600000000000001,0,21.228300000000001,21.633500000000002
615,18.520000000000000,0,21.226099999999999,21.380099999999999
616,18.5,0,21.224000000000000,21.394100000000002
617,18.559999999999999,0,21.221800000000002,21.643500000000000
618,18.530000000000001,0,21.219700000000000,21.465800000000002
619,18.789999999999999,0,21.217700000000001,21.268899999999999
620,18.550000000000001,0,21.215599999999998,21.385300000000001
621,18.590000000000000,0,21.213500000000000,21.358799999999999
622,18.640000000000001,0,21.211500000000001,21.530400000000000
623,18.620000000000001,0,21.209399999999999,21.601600000000001
624,18.800000000000001,0,21.207500000000000,21.660100000000000
625,18.690000000000001,0,21.205500000000001,21.616099999999999
626,18.469999999999999,0,21.203299999999999,21.665199999999999
627,18.940000000000001,0,21.201499999999999,21.833200000000001
628,18.760000000000002,0,21.199500000000000,21.767099999999999
629,18.640000000000001,0,21.197500000000002,21.536200000000001
630,18.780000000000001,0,21.195599999999999,21.476900000000001
631,18.730000000000000,0,21.193600000000000,21.215100000000000
632,18.640000000000001,0,21.191600000000001,21.197600000000001
633,18.930000000000000,0,21.189800000000002,21.077300000000001
634,18.690000000000001,0,21.187799999999999,21.074600000000000
635,18.670000000000002,0,21.185800000000000,21.125200000000000
636,18.739999999999998,0,21.183800000000002,21.031199999999998
637,18.800000000000001,0,21.181899999999999,20.872199999999999
638,18.879999999999999,0,21.180099999999999,20.737200000000001
639,19.010000000000002,0,21.178400000000000,20.875299999999999
640,18.870000000000001,0,21.176500000000001,21.081199999999999
641,18.920000000000002,0,21.174700000000001,21.230699999999999
642,18.859999999999999,0,21.172899999999998,21.121400000000001
643,18.739999999999998,0,21.170900000000000,20.975800000000000
644,18.969999999999999,0,21.169200000000000,20.791300000000000
645,18.910000000000000,0,21.167400000000001,20.914400000000001
646,18.969999999999999,0,21.165600000000001,20.828600000000002
647,18.930000000000000,0,21.163799999999998,20.941600000000001
648,18.870000000000001,0,21.161999999999999,20.891200000000001
649,19.180000000000000,0,21.160399999999999,21.144500000000001
650,18.949999999999999,0,21.158700000000000,21.079799999999999
651,18.940000000000001,0,21.156900000000000,21.069500000000001
652,19.059999999999999,0,21.155200000000001,20.997100000000000
653,19.100000000000001,0,21.153600000000001,21.073899999999998
654,19.010000000000002,0,21.151900000000001,20.929300000000001
655,18.899999999999999,0,21.150099999999998,20.687600000000000
656,18.910000000000000,0,21.148299999999999,20.762200000000000
657,18.980000000000000,0,21.146500000000000,21.008600000000001
658,18.989999999999998,0,21.144800000000000,20.903199999999998
659,19.309999999999999,0,21.143400000000000,20.792100000000001
660,19.030000000000001,0,21.141700000000000,20.978500000000000
661,19.0,0,21.140000000000001,20.972999999999999
662,18.980000000000000,0,21.138300000000001,21.049099999999999
663,19.239999999999998,0,21.136700000000001,21.195799999999998
664,19.219999999999999,0,21.135200000000001,21.256799999999998
665,19.140000000000001,0,21.133600000000001,21.324000000000002
666,19.149999999999999,0,21.132000000000001,21.178100000000001
667,19.239999999999998,0,21.130500000000001,21.388800000000000
668,19.170000000000002,0,21.129000000000001,21.401399999999999
669,19.039999999999999,0,21.127300000000002,21.323200000000000
670,19.260000000000002,0,21.125800000000002,21.087599999999998
671,19.25,0,21.124300000000002,20.998999999999999
672,19.090000000000000,0,21.122699999999998,20.881799999999998
673,19.140000000000001,0,21.121099999999998,20.926600000000001
674,19.300000000000001,0,21.119700000000002,21.224299999999999
675,19.199999999999999,0,21.118099999999998,21.247199999999999
676,19.300000000000001,0,21.116700000000002,21.116299999999999
677,19.020000000000000,0,21.114999999999998,21.379899999999999
678,19.149999999999999,0,21.113399999999999,21.302299999999999
679,19.289999999999999,0,21.111999999999998,21.100700000000000
680,19.030000000000001,0,21.110299999999999,21.301700000000000
681,19.210000000000001,0,21.108799999999999,21.312999999999999
682,19.109999999999999,0,21.107199999999999,21.283200000000001
683,19.120000000000001,0,21.105599999999999,21.014299999999999
684,19.210000000000001,0,21.104099999999999,21.157599999999999
685,19.129999999999999,0,21.102499999999999,21.098099999999999
686,19.25,0,21.101099999999999,21.089900000000000
687,19.25,0,21.099599999999999,21.147900000000000
688,19.129999999999999,0,21.097999999999999,21.275500000000001
689,19.230000000000000,0,21.096499999999999,21.234600000000000
690,19.270000000000000,0,21.095099999999999,21.016800000000000
691,19.370000000000001,0,21.093699999999998,21.171399999999998
692,19.350000000000001,0,21.092300000000002,21.270199999999999
693,19.190000000000001,0,21.090800000000002,21.319099999999999
694,19.239999999999998,0,21.089300000000001,21.125399999999999
695,19.129999999999999,0,21.087700000000002,21.107800000000001
696,19.570000000000000,0,21.086500000000001,20.966400000000000
697,19.260000000000002,0,21.085100000000001,21.029199999999999
698,19.170000000000002,0,21.083500000000001,20.756699999999999
699,19.379999999999999,0,21.082200000000000,20.751300000000001
700,19.350000000000001,0,21.080800000000000,20.804300000000001
701,19.199999999999999,0,21.079300000000000,21.002300000000002
702,19.410000000000000,0,21.077999999999999,21.011299999999999
703,19.320000000000000,0,21.076599999999999,21.035499999999999
704,19.469999999999999,0,21.075299999999999,21.073399999999999
705,19.320000000000000,0,21.073899999999998,21.108200000000000
706,19.440000000000001,0,21.072600000000001,21.054200000000002
707,19.230000000000000,0,21.071100000000001,21.048200000000001
708,19.390000000000001,0,21.069800000000001,21.159500000000001
709,19.359999999999999,0,21.068400000000000,21.119499999999999
710,19.340000000000000,0,21.067000000000000,21.237400000000001
711,19.370000000000001,0,21.065700000000000,21.498400000000000
712,19.430000000000000,0,21.064399999999999,21.640400000000000
713,19.270000000000000,0,21.062899999999999,21.564299999999999
714,19.219999999999999,0,21.061499999999999,21.438800000000001
715,19.430000000000000,0,21.060199999999998,21.547899999999998
716,19.469999999999999,0,21.058900000000001,21.439499999999999
717,19.260000000000002,0,21.057500000000001,21.428799999999999
718,19.469999999999999,0,21.056200000000000,21.385899999999999
719,19.460000000000001,0,21.054900000000000,21.582100000000001
720,19.590000000000000,0,21.053799999999999,21.599200000000000
721,19.420000000000002,0,21.052499999999998,21.723299999999998
722,19.510000000000002,0,21.051200000000001,21.954999999999998
723,19.379999999999999,0,21.049900000000001,21.930399999999999
724,19.480000000000000,0,21.048700000000000,21.638100000000001
725,19.420000000000002,0,21.047400000000000,21.420200000000001
726,19.600000000000001,0,21.046199999999999,21.412900000000000
727,19.590000000000000,0,21.045000000000002,21.406500000000001
728,19.570000000000000,0,21.043900000000001,21.401199999999999
729,19.480000000000000,0,21.042600000000000,21.469300000000000
730,19.600000000000001,0,21.041499999999999,21.578199999999999
731,19.190000000000001,0,21.039999999999999,21.738399999999999
732,19.370000000000001,0,21.038699999999999,21.696100000000001
733,19.440000000000001,0,21.037400000000002,21.522800000000000
734,19.710000000000001,0,21.036300000000001,21.492799999999999
735,19.410000000000000,0,21.035000000000000,21.324000000000002
736,19.809999999999999,0,21.034099999999999,21.089900000000000
737,19.719999999999999,0,21.033000000000001,20.881599999999999
738,19.649999999999999,0,21.031900000000000,20.867000000000001
739,19.699999999999999,0,21.030799999999999,20.742100000000001
740,19.410000000000000,0,21.029599999999999,20.518599999999999
741,19.469999999999999,0,21.028300000000002,20.605499999999999
742,19.440000000000001,0,21.027000000000001,20.694600000000001
743,19.420000000000002,0,21.025800000000000,20.885000000000002
744,19.570000000000000,0,21.024600000000000,20.869399999999999
745,19.780000000000001,0,21.023599999999998,20.962399999999999
746,19.739999999999998,0,21.022600000000001,21.0
747,19.379999999999999,0,21.021300000000000,21.096800000000002
748,19.410000000000000,0,21.020000000000000,21.027799999999999
749,19.579999999999998,0,21.018799999999999,20.961800000000000
750,19.530000000000001,0,21.017700000000001,21.065899999999999
751,19.600000000000001,0,21.016500000000001,21.129500000000000
752,19.539999999999999,0,21.015300000000000,21.060099999999998
753,19.640000000000001,0,21.014299999999999,20.873899999999999
754,19.680000000000000,0,21.013200000000001,20.939299999999999
755,19.730000000000000,0,21.012200000000000,21.143899999999999
756,19.879999999999999,0,21.011299999999999,21.221399999999999
757,19.670000000000002,0,21.010200000000001,21.273199999999999
758,19.590000000000000,0,21.009100000000000,21.048100000000002
759,19.539999999999999,0,21.007899999999999,21.182500000000001
760,19.859999999999999,0,21.007000000000001,21.117599999999999
761,19.899999999999999,0,21.006100000000000,21.212000000000000
762,19.629999999999999,0,21.004999999999999,21.236999999999998
763,19.690000000000001,0,21.003900000000002,21.109100000000002
764,19.699999999999999,0,21.002900000000000,21.030799999999999
765,19.870000000000001,0,21.001999999999999,21.226800000000001
766,19.75,0,21.001000000000001,21.182400000000001
767,19.879999999999999,0,21.000100000000000,21.030999999999999
768,19.930000000000000,0,20.999300000000002,21.201000000000001
769,19.870000000000001,0,20.998400000000000,21.070699999999999
770,19.879999999999999,0,20.997499999999999,20.946600000000000
771,19.840000000000000,0,20.996500000000001,20.983000000000001
772,19.699999999999999,0,20.995500000000000,20.848800000000001
773,19.780000000000001,0,20.994499999999999,20.991000000000000
774,19.690000000000001,0,20.993500000000001,21.047499999999999
775,19.829999999999998,0,20.992599999999999,20.992599999999999
776,20.070000000000000,0,20.991800000000001,20.844300000000000
777,19.949999999999999,0,20.991000000000000,21.002600000000001
778,19.850000000000001,0,20.990100000000002,21.069800000000001
779,19.840000000000000,0,20.989200000000000,20.979700000000001
780,19.850000000000001,0,20.988299999999999,20.922999999999998
781,19.980000000000000,0,20.987500000000001,20.887799999999999
782,19.829999999999998,0,20.986599999999999,21.045999999999999
783,19.719999999999999,0,20.985499999999998,21.044499999999999
784,20.059999999999999,0,20.984800000000000,21.091699999999999
785,19.949999999999999,0,20.984000000000002,21.085500000000000
786,19.840000000000000,0,20.983100000000000,21.013999999999999
787,19.770000000000000,0,20.982099999999999,21.153099999999998
788,19.730000000000000,0,20.981100000000001,20.980799999999999
789,19.949999999999999,0,20.980300000000000,20.983799999999999
790,19.949999999999999,0,20.979500000000002,20.931000000000001
791,19.980000000000000,0,20.978700000000000,21.084599999999998
792,19.719999999999999,0,20.977699999999999,21.044699999999999
793,19.879999999999999,0,20.976800000000001,20.966999999999999
794,19.920000000000002,0,20.975899999999999,21.046900000000001
795,19.730000000000000,0,20.974900000000002,21.240900000000000
796,19.829999999999998,0,20.974000000000000,21.202100000000002
797,19.699999999999999,0,20.972999999999999,21.283899999999999
798,19.840000000000000,0,20.972100000000001,21.181799999999999
799,19.859999999999999,0,20.971200000000000,21.239200000000000
800,19.75,0,20.970199999999998,21.330500000000001
801,19.840000000000000,0,20.969300000000000,21.233799999999999
802,19.850000000000001,0,20.968399999999999,21.058000000000000
803,19.620000000000001,0,20.967400000000001,21.164000000000001
804,19.980000000000000,0,20.966600000000000,21.037800000000001
805,19.75,0,20.965599999999998,20.919400000000000
806,19.710000000000001,0,20.964600000000001,20.917200000000001
807,19.890000000000001,0,20.963699999999999,20.783700000000000
808,19.649999999999999,0,20.962700000000002,20.806600000000000
809,19.809999999999999,0,20.961800000000000,20.669499999999999
810,19.690000000000001,0,20.960799999999999,20.692100000000000
811,19.820000000000000,0,20.959800000000001,20.914500000000000
812,19.710000000000001,0,20.958900000000000,20.937000000000001
813,19.739999999999998,0,20.957899999999999,21.007999999999999
814,19.649999999999999,0,20.956800000000001,21.133600000000001
815,19.809999999999999,0,20.955900000000000,21.125599999999999
816,19.890000000000001,0,20.955100000000002,21.081399999999999
817,19.550000000000001,0,20.953900000000001,20.962000000000000
818,19.699999999999999,0,20.952900000000000,20.962100000000000
819,19.840000000000000,0,20.952100000000002,20.719600000000000
820,19.609999999999999,0,20.951000000000001,20.725999999999999
821,19.879999999999999,0,20.950099999999999,20.533200000000001
822,19.620000000000001,0,20.949100000000001,20.801900000000000
823,19.640000000000001,0,20.948000000000000,20.896000000000001
824,19.609999999999999,0,20.946999999999999,20.839800000000000
825,19.660000000000000,0,20.945900000000002,21.002900000000000
826,19.550000000000001,0,20.944800000000001,21.000200000000000
827,19.489999999999998,0,20.943700000000000,20.982099999999999
828,19.800000000000001,0,20.942699999999999,20.929700000000000
829,19.559999999999999,0,20.941600000000001,21.141500000000001
830,19.820000000000000,0,20.940700000000000,21.147200000000002
831,19.730000000000000,0,20.939800000000002,21.373999999999999
832,19.609999999999999,0,20.938700000000001,21.197600000000001
833,19.609999999999999,0,20.937700000000000,21.107199999999999
834,19.579999999999998,0,20.936599999999999,20.992799999999999
835,19.670000000000002,0,20.935600000000001,20.862300000000001
836,19.579999999999998,0,20.934500000000000,20.964300000000001
837,19.760000000000002,0,20.933499999999999,20.931000000000001
838,19.670000000000002,0,20.932500000000001,20.689800000000002
839,19.649999999999999,0,20.931500000000000,20.684999999999999
840,19.460000000000001,0,20.930299999999999,20.728999999999999
841,19.550000000000001,0,20.929200000000002,20.753599999999999
842,19.640000000000001,0,20.928200000000000,20.795500000000001
843,19.690000000000001,0,20.927199999999999,20.815300000000001
844,19.550000000000001,0,20.926100000000002,20.842199999999998
845,19.629999999999999,0,20.925100000000000,20.774999999999999
846,19.469999999999999,0,20.923900000000000,20.858000000000001
847,19.480000000000000,0,20.922799999999999,20.858200000000000
848,19.510000000000002,0,20.921700000000001,20.806600000000000
849,19.710000000000001,0,20.920700000000000,20.931000000000001
850,19.539999999999999,0,20.919599999999999,21.257999999999999
851,19.5,0,20.918500000000002,21.262400000000000
852,19.579999999999998,0,20.917400000000001,21.021100000000001
853,19.570000000000000,0,20.916300000000000,21.026100000000000
854,19.600000000000001,0,20.915299999999998,21.092099999999999
855,19.469999999999999,0,20.914100000000001,20.963200000000001
856,19.530000000000001,0,20.913000000000000,21.162400000000002
857,19.600000000000001,0,20.911999999999999,21.166699999999999
858,19.520000000000000,0,20.910900000000002,21.256300000000000
859,19.399999999999999,0,20.909700000000001,21.041000000000000
860,19.579999999999998,0,20.908600000000000,21.030000000000001
861,19.739999999999998,0,20.907699999999998,21.068800000000000
862,19.710000000000001,0,20.906700000000001,20.941099999999999
863,19.730000000000000,0,20.905799999999999,20.965299999999999
864,19.690000000000001,0,20.904800000000002,20.985700000000001
865,19.710000000000001,0,20.903800000000000,21.034800000000001
866,19.629999999999999,0,20.902799999999999,21.019100000000002
867,19.469999999999999,0,20.901700000000002,20.967500000000001
868,19.690000000000001,0,20.900700000000001,20.792400000000001
869,19.469999999999999,0,20.899600000000000,20.525099999999998
870,19.520000000000000,0,20.898499999999999,20.706000000000000
871,19.699999999999999,0,20.897500000000001,20.831900000000001
872,19.430000000000000,0,20.896300000000000,20.749099999999999
873,19.579999999999998,0,20.895299999999999,20.865300000000001
874,19.469999999999999,0,20.894200000000001,20.873899999999999
875,19.539999999999999,0,20.893100000000000,21.013100000000001
876,19.430000000000000,0,20.891900000000000,21.016999999999999
877,19.629999999999999,0,20.890899999999998,20.966999999999999
878,19.600000000000001,0,20.889900000000001,20.679700000000000
879,19.480000000000000,0,20.888700000000000,20.611999999999998
880,19.530000000000001,0,20.887699999999999,20.742699999999999
881,19.469999999999999,0,20.886500000000002,20.594300000000000
882,19.699999999999999,0,20.885600000000000,20.531600000000001
883,19.690000000000001,0,20.884599999999999,20.508099999999999
884,19.520000000000000,0,20.883500000000002,20.698799999999999
885,19.420000000000002,0,20.882400000000001,20.671199999999999
886,19.350000000000001,0,20.881100000000000,20.987200000000001
887,19.520000000000000,0,20.880099999999999,21.067499999999999
888,19.75,0,20.879100000000001,20.875200000000000
889,19.760000000000002,0,20.878299999999999,20.933499999999999
890,19.5,0,20.877199999999998,20.999500000000001
891,19.660000000000000,0,20.876200000000001,20.939100000000000
892,19.449999999999999,0,20.875,20.864300000000000
893,19.690000000000001,0,20.874099999999999,21.021599999999999
894,19.430000000000000,0,20.872900000000001,21.247599999999998
895,19.510000000000002,0,20.871900000000000,21.353300000000001
896,19.719999999999999,0,20.870899999999999,21.163399999999999
897,19.590000000000000,0,20.869900000000001,21.111400000000000
898,19.489999999999998,0,20.868800000000000,21.016800000000000
899,19.430000000000000,0,20.867699999999999,21.067900000000002
900,19.449999999999999,0,20.866499999999998,21.084000000000000
901,19.260000000000002,0,20.865300000000001,21.126200000000001
902,19.460000000000001,0,20.864100000000001,21.002199999999998
903,19.430000000000000,0,20.863000000000000,20.901100000000000
904,19.449999999999999,0,20.861899999999999,20.944199999999999
905,19.5,0,20.860800000000001,21.073699999999999
906,19.670000000000002,0,20.859800000000000,21.192599999999999
907,19.420000000000002,0,20.858699999999999,21.251500000000000
908,19.629999999999999,0,20.857700000000001,21.332500000000000
909,19.469999999999999,0,20.856600000000000,21.192900000000002
910,19.530000000000001,0,20.855499999999999,21.282900000000001
911,19.620000000000001,0,20.854600000000001,21.066700000000001
912,19.609999999999999,0,20.853600000000000,21.218800000000002
913,19.399999999999999,0,20.852399999999999,21.347799999999999
914,19.280000000000001,0,20.851199999999999,21.129400000000000
915,19.430000000000000,0,20.850000000000001,20.833700000000000
916,19.510000000000002,0,20.848900000000000,20.597899999999999
917,19.520000000000000,0,20.847899999999999,20.521200000000000
918,19.309999999999999,0,20.846699999999998,20.683800000000002
919,19.420000000000002,0,20.845500000000001,20.620500000000000
920,19.350000000000001,0,20.844300000000000,20.655600000000000
921,19.300000000000001,0,20.843100000000000,20.771100000000001
922,19.260000000000002,0,20.841799999999999,20.867500000000000
923,19.520000000000000,0,20.840800000000002,20.724799999999998
924,19.430000000000000,0,20.839700000000001,20.844100000000001
925,19.289999999999999,0,20.838400000000000,20.890799999999999
926,19.280000000000001,0,20.837199999999999,20.750200000000000
927,19.370000000000001,0,20.835999999999999,20.614899999999999
928,19.539999999999999,0,20.835000000000001,20.609300000000001
929,19.390000000000001,0,20.833800000000000,20.614999999999998
930,19.350000000000001,0,20.832599999999999,20.626100000000001
931,19.309999999999999,0,20.831399999999999,20.677000000000000
932,19.260000000000002,0,20.830200000000001,20.620600000000000
933,19.379999999999999,0,20.829000000000001,20.756100000000000
934,19.270000000000000,0,20.827800000000000,20.623999999999999
935,19.030000000000001,0,20.826400000000000,20.638800000000000
936,19.230000000000000,0,20.825099999999999,20.375399999999999
937,19.199999999999999,0,20.823799999999999,20.443500000000000
938,19.289999999999999,0,20.822600000000001,20.499600000000001
939,19.149999999999999,0,20.821200000000001,20.786400000000000
940,19.280000000000001,0,20.820000000000000,20.714700000000001
941,19.180000000000000,0,20.818700000000000,20.511299999999999
942,19.230000000000000,0,20.817399999999999,20.402999999999999
943,19.219999999999999,0,20.816199999999998,20.420600000000000
944,19.210000000000001,0,20.814900000000002,20.408100000000001
945,19.309999999999999,0,20.813700000000001,20.515000000000001
946,19.180000000000000,0,20.812400000000000,20.531700000000001
947,19.140000000000001,0,20.811000000000000,20.572099999999999
948,19.079999999999998,0,20.809699999999999,20.461800000000000
949,19.170000000000002,0,20.808299999999999,20.469700000000000
950,19.140000000000001,0,20.806999999999999,20.628100000000000
951,19.190000000000001,0,20.805700000000002,20.610600000000002
952,19.010000000000002,0,20.804300000000001,20.559200000000001
953,19.149999999999999,0,20.803000000000001,20.377199999999998
954,19.219999999999999,0,20.801700000000000,20.530899999999999
955,19.219999999999999,0,20.800500000000000,20.520600000000002
956,19.190000000000001,0,20.799199999999999,20.387499999999999
957,18.930000000000000,0,20.797699999999999,20.611200000000000
958,19.149999999999999,0,20.796399999999998,20.616000000000000
959,19.100000000000001,0,20.795000000000002,20.485800000000001
960,19.090000000000000,0,20.793700000000001,20.654399999999999
961,18.930000000000000,0,20.792200000000001,20.646599999999999
962,18.969999999999999,0,20.790700000000001,20.557800000000000
963,18.920000000000002,0,20.789200000000001,20.562899999999999
964,19.079999999999998,0,20.787900000000000,20.606200000000001
965,19.010000000000002,0,20.786400000000000,20.639199999999999
966,18.780000000000001,0,20.784800000000001,20.701799999999999
967,18.930000000000000,0,20.783400000000000,20.770900000000001
968,19.020000000000000,0,20.782000000000000,20.890300000000000
969,19.070000000000000,0,20.780600000000000,20.879300000000001
970,18.989999999999998,0,20.779199999999999,20.985800000000001
971,18.809999999999999,0,20.777600000000000,20.867699999999999
972,18.620000000000001,0,20.775900000000000,20.786100000000001
973,18.730000000000000,0,20.774200000000000,20.690200000000001
974,18.850000000000001,0,20.772700000000000,20.781199999999998
975,18.789999999999999,0,20.771100000000001,20.668800000000001
976,18.75,0,20.769500000000001,20.686499999999999
977,18.809999999999999,0,20.768000000000001,20.735199999999999
978,18.780000000000001,0,20.766400000000001,20.642099999999999
979,18.690000000000001,0,20.764700000000001,20.693800000000000
980,18.770000000000000,0,20.763100000000001,20.553999999999998
981,18.75,0,20.761500000000002,20.538300000000000
982,18.699999999999999,0,20.759899999999998,20.846699999999998
983,18.710000000000001,0,20.758199999999999,20.766800000000000
984,18.660000000000000,0,20.756599999999999,20.539400000000001
985,18.609999999999999,0,20.754799999999999,20.454400000000000
986,18.590000000000000,0,20.753100000000000,20.433599999999998
987,18.640000000000001,0,20.751400000000000,20.548800000000000
988,18.539999999999999,0,20.749700000000001,20.821100000000001
989,18.739999999999998,0,20.748100000000001,20.725999999999999
990,18.739999999999998,0,20.746500000000001,20.528099999999998
991,18.370000000000001,0,20.744599999999998,20.588799999999999
992,18.340000000000000,0,20.742699999999999,20.674900000000001
